URL,Material,TotalArea,RoomsNumber,FloorNumberCoeff,Latitude,Longitude,Distance,ApartmentAge,Price
https://blagovist.ua/object/419721976,1,130,4,0.9,50.4617867,30.4891913,2777.622434885083,1,185000
https://blagovist.ua/object/251682887,1,181.9,4,1.0,50.4493658,30.4769604,3333.6660344025877,1,352000
https://blagovist.ua/object/67146831,1,139,3,0.6153846153846154,50.4945654,30.521553,4932.24414071839,16,490000
https://blagovist.ua/object/67141518,1,120,3,0.9230769230769231,50.41598,30.631258,8526.875417050394,11,123000
https://blagovist.ua/object/285235580,1,126.1,4,0.16666666666666666,50.5131233,30.4945674,7297.105136878321,11,240000
https://blagovist.ua/object/385909240,1,91,3,0.8,50.4469752,30.4948827,2091.252580523156,81,105000
https://blagovist.ua/object/419755663,3,124,4,0.9615384615384616,50.4060244,30.6770281,11938.89286524146,1,110000
https://blagovist.ua/object/420183561,1,87,5,0.5,50.44173,30.545794,1822.7625429060938,110,270000
https://blagovist.ua/object/50365908,1,110,3,0.5384615384615384,50.513599,30.500302,7242.989512354391,1,410000
https://blagovist.ua/object/419824078,1,88,3,0.2631578947368421,50.5173697,30.46372,8602.359231476485,16,76000
https://blagovist.ua/object/420941644,1,45,1,0.7368421052631579,50.446216,30.433038,6467.491378651187,6,78000
https://blagovist.ua/object/419927639,1,50,1,0.20588235294117646,50.4475824,30.4869074,2642.4419884251174,1,80000
https://blagovist.ua/object/201361461,1,201,4,0.7142857142857143,50.419243,30.5296743,3473.991649923495,6,351000
https://blagovist.ua/object/419730483,4,47,1,0.4444444444444444,50.3848433,30.4460764,9136.576588918258,6,60000
https://blagovist.ua/object/419974829,4,45,2,0.6666666666666666,50.5244923,30.5169634,8273.17472771387,64,60000
https://blagovist.ua/object/67147658,1,112,3,0.13636363636363635,50.4336193,30.4483554,5674.085167108962,6,130000
https://blagovist.ua/object/421212649,1,178,4,0.14285714285714285,50.428465,30.546263,2898.7086276542173,11,480000
https://blagovist.ua/object/117484583,1,165,4,0.7,50.3903164,30.4851896,7211.317570193321,6,185000
https://blagovist.ua/object/251682200,1,220.4,5,0.17391304347826086,50.4454603,30.5319715,784.1131851061538,11,1800000
https://blagovist.ua/object/419914894,1,88.8,2,0.8571428571428571,50.4809639,30.4384924,6960.598695668049,1,72000
https://blagovist.ua/object/419944610,3,64,2,0.32,50.4094867,30.5069451,4691.512023075503,26,73000
https://blagovist.ua/object/117484075,1,56,1,0.21428571428571427,50.3849579,30.4620738,8486.774969282007,11,75000
https://blagovist.ua/object/419838722,4,82,3,0.041666666666666664,50.3903553,30.4852648,7205.282304943279,26,110000
https://blagovist.ua/object/419879033,1,111,3,0.24,50.4346578,30.5312405,1811.8894467482696,1,445000
https://blagovist.ua/object/285240758,2,51,2,0.8888888888888888,50.5200942,30.5004294,7945.808617405998,32,69000
https://blagovist.ua/object/419951834,1,95,3,0.84,50.4483417,30.6175598,6657.552239520319,11,125000
https://blagovist.ua/object/33656833,1,110.3,3,0.625,50.415668,30.4615579,5864.470832054731,11,103000
https://blagovist.ua/object/83922659,1,80,2,0.625,50.4185343,30.5176021,3556.3421407391543,6,102000
https://blagovist.ua/object/184575041,1,106.1,3,0.7333333333333333,50.4524415,30.5021616,1561.3541711573862,1,180000
https://blagovist.ua/object/50364401,3,68.3,1,0.5625,50.4234245,30.5137163,3070.317030540409,6,114000
https://blagovist.ua/object/385888825,1,42.4,1,0.20833333333333334,50.3962071,30.62711,9482.079615955992,6,61500
https://blagovist.ua/object/50357500,1,125.1,2,0.5,50.423003,30.566619,4290.159717040983,6,900000
https://blagovist.ua/object/419934075,1,60,2,0.64,50.5131264,30.4941549,7305.847235370549,1,102000
https://blagovist.ua/object/117467439,3,139.6,3,0.6666666666666666,50.425697,30.525786,2734.903585695341,11,251000
https://blagovist.ua/object/251684542,1,191,4,0.6333333333333333,50.4322169,30.5150795,2101.2648557908387,16,600000
https://blagovist.ua/object/117485600,1,75,2,0.12,50.4246501,30.5347591,2951.048864540258,6,130000
https://blagovist.ua/object/117466940,1,43,1,1.0,50.442726,30.409402,8173.674529772732,16,45000
https://blagovist.ua/object/117484421,1,51,1,0.34782608695652173,50.418143,30.539082,3731.588918123205,1,175000
https://blagovist.ua/object/419812251,1,138,4,0.3125,50.4531895,30.4886733,2521.5379354222428,11,260000
https://blagovist.ua/object/419929054,1,72,2,0.8260869565217391,50.3912906,30.4799564,7262.957750789991,1,70000
https://blagovist.ua/object/83925746,1,95,3,0.35714285714285715,50.3787895,30.5349873,7988.676126285815,16,120000
https://blagovist.ua/object/67147542,1,75,2,0.42857142857142855,50.453571,30.449461,5298.290620283998,81,92000
https://blagovist.ua/object/251683155,3,80,3,0.8076923076923077,50.4128865,30.4760253,5369.162848131196,1,50200
https://blagovist.ua/object/33659846,1,122,4,0.3333333333333333,50.4083967,30.5555336,5170.592427270858,6,499000
https://blagovist.ua/object/201361064,1,69.6,2,0.5,50.4469446,30.5283414,485.8017984205235,11,280000
https://blagovist.ua/object/420388675,1,82.7,3,0.125,50.4378417,30.6325663,7842.494694177059,11,70000
https://blagovist.ua/object/421288716,6,81,2,0.48,50.417227,30.526808,3679.650019459041,6,250000
https://blagovist.ua/object/117480182,1,100,3,1.0,50.4619081,30.5172269,1379.9445148294378,110,500000
https://blagovist.ua/object/184573102,3,89.3,2,0.375,50.4234245,30.5137163,3070.317030540409,6,160000
https://blagovist.ua/object/421216412,1,86,2,0.6521739130434783,50.4542357,30.5976006,5255.233693329843,11,133000
https://blagovist.ua/object/50365798,1,55,1,0.23333333333333334,50.454272,30.5934116,4959.186876230728,1,76000
https://blagovist.ua/object/33660416,1,107,4,0.75,50.451931,30.526022,241.1212235335123,110,207000
https://blagovist.ua/object/184575815,1,92.1,3,0.5666666666666667,50.454272,30.5934116,4959.186876230728,1,188000
https://blagovist.ua/object/184560366,1,94.3,3,0.07142857142857142,50.4208962,30.6416134,8977.604908344947,16,110000
https://blagovist.ua/object/110407,1,59.2,3,0.8,50.4591045,30.374508,10654.711382052437,62,50000
https://blagovist.ua/object/251684801,2,31.8,1,0.7692307692307693,50.4618821,30.5917423,4991.013202809302,1,32000
https://blagovist.ua/object/419781440,2,110,4,0.5625,50.4148339,30.6265549,8289.26702932826,26,140000
https://blagovist.ua/object/421245275,6,94,3,0.8333333333333334,50.4371674,30.6180344,6844.429923181298,6,160000
https://blagovist.ua/object/419985054,1,64.4,3,0.6666666666666666,50.4487447,30.4977688,1861.8134483984954,44,95000
https://blagovist.ua/object/201350021,1,125,3,0.15,50.452632,30.48459,2802.832049771012,11,170000
https://blagovist.ua/object/33657782,1,68,3,1.0,50.442726,30.409402,8173.674529772732,23,55000
https://blagovist.ua/object/201361616,3,66.1,2,1.0,50.4525334,30.4786621,3221.353786526102,6,122000
https://blagovist.ua/object/201359901,1,90.1,2,0.3888888888888889,50.4562654,30.4920992,2353.990520335272,1,162000
https://blagovist.ua/object/33652680,2,93,3,0.7142857142857143,50.4152675,30.465158,5704.26037032977,26,210000
https://blagovist.ua/object/420953652,1,156,3,0.6875,50.516716,30.512711,7435.949956032065,16,270000
https://blagovist.ua/object/419982539,6,60,3,0.68,50.428315,30.4778616,4078.749953525677,6,130000
https://blagovist.ua/object/421125141,1,120,4,0.4,50.415215,30.54522,4182.0448853008775,11,300000
https://blagovist.ua/object/285239240,4,58.2,3,0.4444444444444444,50.4538575,30.6312838,7639.471698027626,39,55000
https://blagovist.ua/object/419447073,2,69,3,0.9,50.4625996,30.3394648,13169.946229017256,23,60000
https://blagovist.ua/object/419825409,1,46,1,0.7647058823529411,50.4562926,30.491525,2393.9685046977074,1,95000
https://blagovist.ua/object/117458416,1,415.9,5,0.5,50.4111065,30.5522259,4797.652510658693,11,1350000
https://blagovist.ua/object/117447241,1,60,3,0.25,50.416747,30.5235742,3727.2053434853633,34,100000
https://blagovist.ua/object/117483738,1,230,6,0.3333333333333333,50.4502898,30.4903231,2383.097944357825,110,290000
https://blagovist.ua/object/285239970,1,86.1,2,0.64,50.4233304,30.4649027,5149.120829253678,11,135000
https://blagovist.ua/object/201359801,1,40,1,1.0,50.4458479,30.5142271,842.3802886563745,110,150000
https://blagovist.ua/object/251683916,3,67.8,2,0.7692307692307693,50.4128865,30.4760253,5369.162848131196,1,50200
https://blagovist.ua/object/419993809,1,67,2,1.0,50.4747883,30.3528112,12452.96947306721,1,73000
https://blagovist.ua/object/419824520,2,66.7,2,0.1875,50.479496,30.413696,8474.930810805796,26,66300
https://blagovist.ua/object/421310211,1,260,8,0.9411764705882353,50.4600299,30.340639,13060.095699967645,16,258000
https://blagovist.ua/object/83927370,1,113.2,3,0.6428571428571429,50.5141286,30.4417186,9194.694468411151,16,120000
https://blagovist.ua/object/419707934,1,160,4,0.32,50.4072071,30.5550136,5274.475835617039,11,550000
https://blagovist.ua/object/251675799,1,182,3,0.8333333333333334,50.42708,30.499062,3122.5798808348454,11,273000
https://blagovist.ua/object/117482830,1,115,3,0.3333333333333333,50.4248548,30.5231196,2825.73026923009,1,192000
https://blagovist.ua/object/419974436,1,78.9,3,0.13043478260869565,50.4118131,30.6519198,10049.718377228664,1,64700
https://blagovist.ua/object/50362661,1,80,3,0.3333333333333333,50.451588,30.514367,691.4855455102248,81,220000
https://blagovist.ua/object/83924391,1,107,3,0.19230769230769232,50.5253404,30.4622052,9431.755584000548,6,99000
https://blagovist.ua/object/285216121,1,105,3,0.375,50.4075804,30.6116435,7835.471827925764,11,132000
https://blagovist.ua/object/419993850,2,62,2,0.48,50.4140599,30.6365959,8961.530456522034,1,62000
https://blagovist.ua/object/419989861,1,80,2,0.6923076923076923,50.414458,30.5251721,3982.841430673505,1,175000
https://blagovist.ua/object/50363505,1,575,8,0.7777777777777778,50.442611,30.500472,1866.9651330518088,25,800000
https://blagovist.ua/object/109210,7,50.6,1,0.32,50.4060956,30.552806,5324.519115703198,1,58300
https://blagovist.ua/object/117481049,1,126.8,2,0.75,50.4510582,30.5165842,525.5528823201064,11,380000
https://blagovist.ua/object/419990659,1,50,2,0.9473684210526315,50.4609499,30.5852831,4521.074711751051,6,75000
https://blagovist.ua/object/117484169,1,67.7,2,0.4444444444444444,50.4346578,30.5312405,1811.8894467482696,6,125000
https://blagovist.ua/object/285229568,1,68.4,3,0.4444444444444444,50.4700039,30.4860459,3470.9081053278596,34,75000
https://blagovist.ua/object/251658925,1,78.3,3,1.0,50.4534493,30.504217,1440.839673483544,110,196000
https://blagovist.ua/object/201362301,4,52,2,1.0,50.3928559,30.6400661,10434.237914907562,23,45000
https://blagovist.ua/object/419968471,1,65,2,0.2222222222222222,50.3402041,30.4765687,12694.627386489841,1,65000
https://blagovist.ua/object/285239893,1,98,3,0.4,50.4711541,30.5133889,2441.553334599261,81,225000
https://blagovist.ua/object/234903943,1,171,3,0.375,50.4521685,30.4910715,2339.671079379928,11,500000
https://blagovist.ua/object/117485171,1,72.3,2,0.38461538461538464,50.4989359,30.4978973,5721.35612128402,1,118000
https://blagovist.ua/object/285227080,4,96.9,3,1.0,50.4094481,30.5068587,4697.237895342595,26,80600
https://blagovist.ua/object/33660456,2,78,3,0.8125,50.4275904,30.4161493,8056.027635157851,25,75000
https://blagovist.ua/object/285231803,1,72.9,2,0.4,50.418164,30.486371,4453.905047468244,1,99000
https://blagovist.ua/object/251669027,1,105,3,0.25,50.49478,30.449917,7220.11108251301,6,130000
https://blagovist.ua/object/33658530,1,171,3,0.96,50.4194993,30.5297565,3446.3860707731305,1,428000
https://blagovist.ua/object/117485127,2,73,3,0.7692307692307693,50.4959783,30.5067642,5229.830597271443,26,75000
https://blagovist.ua/object/251683278,3,52.7,1,0.96,50.4231649,30.4799306,4338.3846297821665,1,95000
https://blagovist.ua/object/420251217,4,72,3,0.0625,50.4345421,30.6405246,8467.584811156392,24,100000
https://blagovist.ua/object/251675345,1,160,4,0.8888888888888888,50.5084649,30.4557455,8083.986003864237,16,140000
https://blagovist.ua/object/201361718,1,45.5,1,0.64,50.3932605,30.6150319,9061.669105673229,11,59500
https://blagovist.ua/object/33660171,1,78.6,2,0.6153846153846154,50.496913,30.4671187,6572.181199239825,1,51300
https://blagovist.ua/object/419994344,1,82.5,3,0.4,50.4249752,30.4641219,5091.038134111893,81,75000
https://blagovist.ua/object/268436648,1,240,4,0.9375,50.516716,30.512711,7435.949956032065,25,400000
https://blagovist.ua/object/420859691,1,80,3,0.5416666666666666,50.5195767,30.5955025,9238.729591644305,11,115000
https://blagovist.ua/object/419940428,1,145,3,0.36363636363636365,50.4329586,30.5406448,2262.637647558285,11,265000
https://blagovist.ua/object/268436224,1,83,2,0.56,50.5248149,30.5159695,8313.46774966621,11,130000
https://blagovist.ua/object/50365472,1,65,1,0.35714285714285715,50.4479346,30.5886258,4606.280998762167,11,285000
https://blagovist.ua/object/385887116,4,70,3,1.0,50.508003,30.613175,9027.833603630019,23,57000
https://blagovist.ua/object/83927188,4,72,3,0.4444444444444444,50.5063294,30.4382671,8711.286816562006,23,52000
https://blagovist.ua/object/50366351,3,53,2,0.4444444444444444,50.4065695,30.6386189,9488.632077717839,1,81000
https://blagovist.ua/object/251683891,1,120,3,0.5,50.4542357,30.5976006,5255.233693329843,11,175000
https://blagovist.ua/object/251659376,1,160,3,0.8333333333333334,50.441952,30.525544,930.8827899147942,110,349000
https://blagovist.ua/object/251684258,1,118.3,3,0.9166666666666666,50.4483162,30.4780261,3263.626599601775,1,233000
https://blagovist.ua/object/285213053,1,86,4,0.4,50.478084,30.34271,13234.85668832883,25,70000
https://blagovist.ua/object/285232700,1,55,1,0.96,50.4693829,30.6103969,6503.457236132639,1,100000
https://blagovist.ua/object/420862972,4,75,3,0.75,50.39476,30.651016,10938.701738945218,42,84000
https://blagovist.ua/object/419997495,1,42,2,0.9375,50.4813537,30.4265913,7727.564265571767,1,58000
https://blagovist.ua/object/251675455,1,100.6,2,0.48,50.425697,30.525786,2734.903585695341,6,385000
https://blagovist.ua/object/201361579,1,92,3,0.125,50.4359326,30.4879119,3010.3309324071924,6,160000
https://blagovist.ua/object/83919267,1,41.7,1,0.17647058823529413,50.422426,30.703332,13116.781717560845,11,57000
https://blagovist.ua/object/83916106,2,74,2,0.4090909090909091,50.4359984,30.4433745,5933.497188934236,22,155000
https://blagovist.ua/object/33661092,1,79.2,3,0.9473684210526315,50.5173697,30.46372,8602.359231476485,16,98000
https://blagovist.ua/object/201360735,1,70,2,0.7142857142857143,50.4475318,30.5266703,361.9185907288379,110,250000
https://blagovist.ua/object/285235599,1,48,1,0.1875,50.3785698,30.5344579,8009.3803216554315,16,68000
https://blagovist.ua/object/419717221,1,42,2,1.0,50.447639,30.489825,2435.878104686491,54,86000
https://blagovist.ua/object/419797889,1,84,2,0.08695652173913043,50.455643,30.632495,7738.236907010081,11,158000
https://blagovist.ua/object/420185246,1,52.5,1,0.5416666666666666,50.409063,30.626541,8612.100995620965,11,70000
https://blagovist.ua/object/117479033,1,131.2,3,0.12,50.3919471,30.4923957,6860.491156030154,6,130000
https://blagovist.ua/object/419969260,1,100,3,0.8,50.4557642,30.6323246,7727.228541021655,11,100000
https://blagovist.ua/object/419985878,2,49,1,0.5263157894736842,50.4622971,30.4966253,2354.018547541951,1,58000
https://blagovist.ua/object/201354413,1,150,4,0.9615384615384616,50.4688208,30.6021166,5928.750388765764,6,300000
https://blagovist.ua/object/285241036,1,306,4,0.5714285714285714,50.4271147,30.4997214,3093.1745624875784,11,800000
https://blagovist.ua/object/105323,1,350,6,1.0,50.4581401,30.5186363,953.1149271502591,110,1695000
https://blagovist.ua/object/117481912,1,44,1,0.8,50.4416112,30.5222379,968.2225249912286,110,134000
https://blagovist.ua/object/117482669,1,44.3,2,0.6,50.4449069,30.526046,614.2659586242537,81,129000
https://blagovist.ua/object/67147117,1,121,3,0.2857142857142857,50.407541,30.556827,5296.421686790718,1,321000
https://blagovist.ua/object/83927942,4,70.9,2,0.28,50.4093219,30.5069972,4708.290998214433,26,63000
https://blagovist.ua/object/201360932,3,148.5,3,0.22727272727272727,50.4140557,30.5386877,4161.712406819736,6,156000
https://blagovist.ua/object/420493867,4,68,3,0.6666666666666666,50.483008,30.453265,6199.187373012358,64,65000
https://blagovist.ua/object/285230795,1,180,5,0.8,50.455559,30.5134319,948.0009280584287,110,750000
https://blagovist.ua/object/117472828,1,36,1,0.3333333333333333,50.439953,30.525841,1154.1539976105328,44,110000
https://blagovist.ua/object/285220499,1,72,2,0.375,50.4409342,30.5496239,2102.177318185072,110,250000
https://blagovist.ua/object/83918105,1,137,3,0.4782608695652174,50.462803,30.505699,1901.578666883373,6,215000
https://blagovist.ua/object/251683468,1,110,3,0.5925925925925926,50.5252823,30.4664547,9289.618884069707,6,89000
https://blagovist.ua/object/83922145,2,98,3,0.75,50.5268858,30.5014199,8672.767669493993,26,104000
https://blagovist.ua/object/421221538,1,40,1,0.44,50.4073255,30.5116402,4853.63268617041,6,80000
https://blagovist.ua/object/83921441,1,171,4,0.5833333333333334,50.4513752,30.5163849,546.475710246392,16,700000
https://blagovist.ua/object/419985140,1,75,3,0.7142857142857143,50.4427225,30.5334459,1078.7399413679639,81,179000
https://blagovist.ua/object/184575068,1,102.2,3,0.8888888888888888,50.4524415,30.5021616,1561.3541711573862,1,169000
https://blagovist.ua/object/184575063,1,58.8,1,1.0,50.4524415,30.5021616,1561.3541711573862,1,97000
https://blagovist.ua/object/67146454,1,43,2,0.4,50.4531243,30.6197755,6819.024579058312,62,55000
https://blagovist.ua/object/50366715,7,81.2,2,0.6,50.4060956,30.552806,5324.519115703198,1,103000
https://blagovist.ua/object/285238751,1,92,3,0.5,50.4670067,30.4312686,6836.5316104896065,6,180000
https://blagovist.ua/object/184575030,1,96.7,3,0.7777777777777778,50.4524415,30.5021616,1561.3541711573862,1,164000
https://blagovist.ua/object/117483987,1,80,2,0.9032258064516129,50.4346578,30.5312405,1811.8894467482696,1,224000
https://blagovist.ua/object/419992052,2,62,2,0.84,50.4618821,30.5917423,4991.013202809302,1,66000
https://blagovist.ua/object/251664931,1,166,4,0.25,50.472922,30.508261,2754.925099341643,16,330000
https://blagovist.ua/object/419935645,1,130,3,0.96,50.4299366,30.4843059,3606.3834274531373,1,165000
https://blagovist.ua/object/83926792,1,77.4,2,0.7619047619047619,50.4617867,30.4891913,2777.622434885083,1,85200
https://blagovist.ua/object/67147353,1,45.5,2,1.0,50.4402413,30.4620089,4533.083225808408,62,42000
https://blagovist.ua/object/419450851,1,76,2,0.6428571428571429,50.5141286,30.4417186,9194.694468411151,16,65000
https://blagovist.ua/object/109031,1,714,7,0.6,50.444659,30.542441,1458.0949198462895,11,4355000
https://blagovist.ua/object/419834697,1,69,1,0.2,50.4008393,30.5079531,5611.866727823111,1,170000
https://blagovist.ua/object/421049684,2,53,1,0.96,50.499059,30.603932,7861.998208099068,26,56000
https://blagovist.ua/object/419984999,1,60,3,0.3333333333333333,50.4831485,30.4763596,4978.094448859225,44,62000
https://blagovist.ua/object/201361001,1,82,3,0.6,50.440768,30.5039013,1767.962094119453,54,95000
https://blagovist.ua/object/83928181,4,44.4,2,1.0,50.4889105,30.5922514,6486.911161145685,62,32000
https://blagovist.ua/object/117485436,1,45,2,0.1111111111111111,50.4323572,30.5326322,2085.5556322813545,54,70000
https://blagovist.ua/object/419678509,3,85,2,0.5,50.4624354,30.4325849,6624.199214068163,6,115000
https://blagovist.ua/object/251682969,1,83,3,0.5,50.4615332,30.3569084,11925.367704296406,16,110000
https://blagovist.ua/object/419611658,1,108,3,0.68,50.446377,30.425923,6970.5878671532,1,110000
https://blagovist.ua/object/419776945,1,122,3,0.92,50.4233304,30.4649027,5149.120829253678,11,200000
https://blagovist.ua/object/285237344,1,131.7,2,0.47058823529411764,50.4387674,30.5387518,1657.9173518679981,6,224000
https://blagovist.ua/object/201361867,1,60,3,0.5,50.3798595,30.5063502,7928.87595556068,44,47900
https://blagovist.ua/object/251684693,1,91.3,3,0.2,50.4693829,30.6103969,6503.457236132639,1,110000
https://blagovist.ua/object/420584824,2,91,4,0.125,50.438455,30.44609,5678.561695743597,34,82000
https://blagovist.ua/object/117480250,1,63,3,1.0,50.4427651,30.5195291,888.2151675073706,54,400000
https://blagovist.ua/object/184575045,1,106.3,3,0.9333333333333333,50.4524415,30.5021616,1561.3541711573862,1,181000
https://blagovist.ua/object/285240285,1,87,2,0.6363636363636364,50.4118674,30.546937,4573.36551108735,11,339000
https://blagovist.ua/object/251680864,1,200,5,0.9375,50.43015,30.5927439,5378.459192675832,11,430000
https://blagovist.ua/object/419671951,3,84,2,0.10344827586206896,50.4084383,30.5438357,4862.682976979135,6,295000
https://blagovist.ua/object/419989932,1,62.2,2,0.2916666666666667,50.414458,30.5251721,3982.841430673505,1,145000
https://blagovist.ua/object/419933246,1,62,2,0.2,50.4618821,30.5917423,4991.013202809302,1,63000
https://blagovist.ua/object/419911486,1,59,1,0.36363636363636365,50.5091823,30.4491843,8433.158606082005,11,75000
https://blagovist.ua/object/67146865,1,150,3,0.5,50.437623,30.518688,1452.3724254383683,110,330000
https://blagovist.ua/object/218120518,1,84,3,0.8,50.4505528,30.613209,6345.223389100771,81,90000
https://blagovist.ua/object/285233022,1,95,3,0.6666666666666666,50.3939719,30.6266666,9617.720446693269,11,125000
https://blagovist.ua/object/419982974,1,119,4,1.0,50.4551753,30.5120205,1004.4383068630038,110,275000
https://blagovist.ua/object/251684783,7,104.1,3,0.3333333333333333,50.4529799,30.4862818,2687.324289080295,1,147000
https://blagovist.ua/object/50367052,3,76.4,2,0.45454545454545453,50.413621,30.5372004,4183.357674507,6,130000
https://blagovist.ua/object/419937888,1,85,3,0.7222222222222222,50.4615332,30.3569084,11925.367704296406,16,98000
https://blagovist.ua/object/201358652,1,100,3,0.6086956521739131,50.4073255,30.5116402,4853.63268617041,6,175000
https://blagovist.ua/object/50366321,1,77.5,2,0.5882352941176471,50.5077738,30.4542444,8087.29157532873,11,75000
https://blagovist.ua/object/117483746,1,181.6,4,0.7142857142857143,50.4175528,30.5286243,3653.1136112297436,6,309000
https://blagovist.ua/object/201362101,1,41,1,0.6666666666666666,50.39242,30.471247,7440.449251286233,1,75000
https://blagovist.ua/object/419731008,1,66.6,2,1.0,50.3915863,30.6351969,10252.221032430241,1,55000
https://blagovist.ua/object/419961726,1,105,3,0.9,50.4407366,30.5474042,1978.227059226219,34,250000
https://blagovist.ua/object/100221,1,211,3,1.0,50.442187,30.526397,914.8702501404772,81,650000
https://blagovist.ua/object/420710783,1,60,1,0.6956521739130435,50.58658,30.494549,15307.698173113811,6,150000
https://blagovist.ua/object/117485568,4,68,3,0.4,50.513703,30.6239167,10015.553068118808,23,72000
https://blagovist.ua/object/385882474,4,68,3,0.2222222222222222,50.377766,30.450182,9613.325040194277,64,85000
https://blagovist.ua/object/419900291,3,202,5,0.9615384615384616,50.5262616,30.4591016,9626.017127926536,6,140000
https://blagovist.ua/object/419994287,3,98,3,0.08,50.3978068,30.6042484,8162.451617556235,1,127000
https://blagovist.ua/object/50366322,1,78.9,2,0.4375,50.4298834,30.451105,5643.479252942181,11,87000
https://blagovist.ua/object/100685080,1,90,2,0.5,50.444418,30.528923,741.439593403111,81,600000
https://blagovist.ua/object/285240354,1,60,2,0.5,50.445934,30.507948,1229.0038724606773,110,280000
https://blagovist.ua/object/117484529,1,150,3,0.13636363636363635,50.4971295,30.5186903,5227.706687572296,16,280000
https://blagovist.ua/object/419841272,4,77,3,0.08333333333333333,50.379499,30.469085,8780.18913856073,22,70000
https://blagovist.ua/object/67138538,1,153,4,0.20833333333333334,50.428465,30.546263,2898.7086276542173,11,970000
https://blagovist.ua/object/117484126,4,65,3,0.2,50.4277232,30.4256349,7414.118223846359,62,54000
https://blagovist.ua/object/285228911,2,72,3,0.4375,50.5006141,30.6048965,8031.387034523321,26,57000
https://blagovist.ua/object/420843385,1,102.2,3,0.625,50.4277466,30.6009032,6016.685212091276,11,240000
https://blagovist.ua/object/50362098,1,182,4,0.48,50.400534,30.5203091,5536.497684931707,16,420000
https://blagovist.ua/object/83927941,1,90.3,3,0.12,50.4716549,30.6021376,6047.190213381998,1,109000
https://blagovist.ua/object/285238717,1,59.1,2,0.7142857142857143,50.4375504,30.6213166,7063.750841391684,6,97000
https://blagovist.ua/object/16853871,1,57.3,2,0.2,50.4538616,30.4941728,2147.5340249932556,81,150000
https://blagovist.ua/object/83921543,1,45.3,2,1.0,50.4251573,30.54093,3043.0700565669704,44,110000
https://blagovist.ua/object/50365646,4,104.5,3,0.8571428571428571,50.3834683,30.4451438,9298.534886449226,6,76000
https://blagovist.ua/object/67145868,1,87.7,3,0.6666666666666666,50.4556635,30.3620568,11509.231799614312,11,120000
https://blagovist.ua/object/285230566,1,48,2,0.25,50.4670067,30.4312686,6836.5316104896065,6,98000
https://blagovist.ua/object/201359284,11,153,4,0.5,50.448669,30.493562,2160.233867044438,110,196000
https://blagovist.ua/object/419496199,1,97.3,4,0.5833333333333334,50.4710558,30.6304986,7918.873708050329,25,90000
https://blagovist.ua/object/419791180,3,188,4,0.8888888888888888,50.4083683,30.5545956,5144.829700532161,6,850000
https://blagovist.ua/object/117469657,1,83,2,0.44,50.4209559,30.5257379,3261.625041030602,6,250000
https://blagovist.ua/object/33660021,1,142,3,0.625,50.4354538,30.5125045,1833.609867054204,1,539000
https://blagovist.ua/object/50366696,1,81,2,0.3333333333333333,50.4693745,30.5219492,2131.6074448224135,1,143000
https://blagovist.ua/object/117484974,1,109,2,0.8666666666666667,50.4549974,30.5872286,4530.680562702229,16,183000
https://blagovist.ua/object/419859860,1,58,2,0.7647058823529411,50.4288857,30.6642525,10249.988671681664,11,95000
https://blagovist.ua/object/419789709,1,145,3,0.35714285714285715,50.450025,30.497007,1908.5232468606882,6,289000
https://blagovist.ua/object/420754700,1,470,4,1.0,50.4617589,30.4816832,3258.6946669615622,6,200000
https://blagovist.ua/object/201361820,4,70,3,0.4444444444444444,50.5253279,30.5152302,8374.09157802334,23,65000
https://blagovist.ua/object/33661163,1,43,1,0.4444444444444444,50.4157011,30.5370842,3956.3451981075314,25,95000
https://blagovist.ua/object/67145085,1,85.8,2,0.8076923076923077,50.513599,30.500302,7242.989512354391,1,236000
https://blagovist.ua/object/117478265,1,55.4,1,0.6818181818181818,50.457647,30.627569,7410.883091624308,6,66500
https://blagovist.ua/object/201359374,1,331.6,4,1.0,50.4916626,30.5279405,4615.615890115015,6,859000
https://blagovist.ua/object/201360262,4,48.6,1,0.44,50.378352,30.540321,8083.107633015323,1,33700
https://blagovist.ua/object/419974746,1,179,4,0.23809523809523808,50.4024471,30.5095978,5413.708496119627,1,430000
https://blagovist.ua/object/421122418,1,96,3,0.36363636363636365,50.3948404,30.6227588,9344.745626948039,16,120000
https://blagovist.ua/object/251682052,2,84.2,3,1.0,50.458704,30.371305,10877.31619667102,24,59000
https://blagovist.ua/object/420554473,4,60,3,0.4444444444444444,50.518972,30.461147,8848.108967488923,39,60000
https://blagovist.ua/object/251684385,2,51,1,1.0,50.3729225,30.4676478,9484.085905170487,6,48000
https://blagovist.ua/object/117484673,1,57.7,1,1.0,50.4174081,30.5280531,3665.6344617433638,6,103000
https://blagovist.ua/object/117483812,1,46.5,1,0.4444444444444444,50.4794899,30.5367081,3377.7747465498032,1,67100
https://blagovist.ua/object/33621650,4,65,4,0.7777777777777778,50.417817,30.531567,3649.2447693978015,39,68000
https://blagovist.ua/object/419995198,1,106,3,0.1875,50.4270454,30.3813914,10444.267182280393,16,145000
https://blagovist.ua/object/419991056,1,75,2,0.84,50.3937498,30.6197781,9268.526902177282,11,115000
https://blagovist.ua/object/117484726,1,70.1,2,0.75,50.4297966,30.5154264,2353.2830021855784,81,115000
https://blagovist.ua/object/285237924,7,57.8,2,0.1111111111111111,50.3510237,30.4794657,11480.130792649681,6,77000
